id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-10T00:00:00+00:002025-02-11T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-10 06:00","2025-02-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,10,kWh/d,160782703,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-10T00:00:00+00:002025-02-11T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-10 06:00","2025-02-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,10,kWh/d,162330600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-11T00:00:00+00:002025-02-12T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-11 06:00","2025-02-12 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,11,kWh/d,191089630,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-11T00:00:00+00:002025-02-12T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-11 06:00","2025-02-12 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,11,kWh/d,164154600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-12T00:00:00+00:002025-02-13T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-12 06:00","2025-02-13 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,12,kWh/d,215646123,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-12T00:00:00+00:002025-02-13T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-12 06:00","2025-02-13 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,12,kWh/d,174330600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-13T00:00:00+00:002025-02-14T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-13 06:00","2025-02-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,13,kWh/d,215020541,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-13T00:00:00+00:002025-02-14T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-13 06:00","2025-02-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,13,kWh/d,174495600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-14T00:00:00+00:002025-02-15T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-14 06:00","2025-02-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,14,kWh/d,207237680,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-14T00:00:00+00:002025-02-15T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-14 06:00","2025-02-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,14,kWh/d,168042600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-15T00:00:00+00:002025-02-16T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-15 06:00","2025-02-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,15,kWh/d,223441387,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-15T00:00:00+00:002025-02-16T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-15 06:00","2025-02-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,15,kWh/d,188729603,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-16T00:00:00+00:002025-02-17T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-16 06:00","2025-02-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,16,kWh/d,234942918,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-16T00:00:00+00:002025-02-17T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-16 06:00","2025-02-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,16,kWh/d,187113596,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-17T00:00:00+00:002025-02-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-17 06:00","2025-02-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,17,kWh/d,218356793,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-17T00:00:00+00:002025-02-18T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-17 06:00","2025-02-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,17,kWh/d,184134600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-18T00:00:00+00:002025-02-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-18 06:00","2025-02-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,18,kWh/d,235574686,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-18T00:00:00+00:002025-02-19T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-18 06:00","2025-02-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,18,kWh/d,194063600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-19T00:00:00+00:002025-02-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-19 06:00","2025-02-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,19,kWh/d,264714657,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-19T00:00:00+00:002025-02-20T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-19 06:00","2025-02-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,19,kWh/d,223794600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-20T00:00:00+00:002025-02-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-20 06:00","2025-02-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,20,kWh/d,211147850,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-20T00:00:00+00:002025-02-21T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-20 06:00","2025-02-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,20,kWh/d,167230560,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-21T00:00:00+00:002025-02-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-21 06:00","2025-02-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,21,kWh/d,240676663,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-21T00:00:00+00:002025-02-22T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-21 06:00","2025-02-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,21,kWh/d,201124598,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-22T00:00:00+00:002025-02-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-22 06:00","2025-02-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,22,kWh/d,236320021,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-22T00:00:00+00:002025-02-23T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-22 06:00","2025-02-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,22,kWh/d,196714100,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-23T00:00:00+00:002025-02-24T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-23 06:00","2025-02-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,23,kWh/d,248705542,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-23T00:00:00+00:002025-02-24T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-23 06:00","2025-02-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,23,kWh/d,209808225,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-24T00:00:00+00:002025-02-25T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-24 06:00","2025-02-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,24,kWh/d,237935319,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-24T00:00:00+00:002025-02-25T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-24 06:00","2025-02-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,24,kWh/d,197107608,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-25T00:00:00+00:002025-02-26T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-25 06:00","2025-02-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,25,kWh/d,226594627,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-25T00:00:00+00:002025-02-26T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-25 06:00","2025-02-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,25,kWh/d,184098600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-26T00:00:00+00:002025-02-27T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-26 06:00","2025-02-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,26,kWh/d,226852068,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-26T00:00:00+00:002025-02-27T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-26 06:00","2025-02-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,26,kWh/d,177793848,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-27T00:00:00+00:002025-02-28T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-27 06:00","2025-02-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,27,kWh/d,220728190,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-27T00:00:00+00:002025-02-28T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-27 06:00","2025-02-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,27,kWh/d,187098600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-28T00:00:00+00:002025-03-01T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-28 06:00","2025-03-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,28,kWh/d,224422333,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-28T00:00:00+00:002025-03-01T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-28 06:00","2025-03-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,28,kWh/d,183330600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-01T00:00:00+00:002025-03-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-01 06:00","2025-03-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,1,kWh/d,368021938,4,Provisionnal,"Brandov-OPAL (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 05:34"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-01T00:00:00+00:002025-03-02T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-03-01 06:00","2025-03-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,1,kWh/d,183861400,1,Provisionnal,"VIP Brandov","2025-04-11 02:02"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-02T00:00:00+00:002025-03-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-02 06:00","2025-03-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,2,kWh/d,373572312,4,Provisionnal,"Brandov-OPAL (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 05:34"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-02T00:00:00+00:002025-03-03T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-03-02 06:00","2025-03-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,2,kWh/d,187139400,1,Provisionnal,"VIP Brandov","2025-04-11 02:02"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-03T00:00:00+00:002025-03-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-03 06:00","2025-03-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,3,kWh/d,332969494,4,Provisionnal,"Brandov-OPAL (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 05:34"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-03T00:00:00+00:002025-03-04T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-03-03 06:00","2025-03-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,3,kWh/d,190055400,1,Provisionnal,"VIP Brandov","2025-04-11 02:02"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-04T00:00:00+00:002025-03-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-04 06:00","2025-03-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,4,kWh/d,346665252,4,Provisionnal,"Brandov-OPAL (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 05:34"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-04T00:00:00+00:002025-03-05T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-03-04 06:00","2025-03-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,4,kWh/d,190126400,1,Provisionnal,"VIP Brandov","2025-04-11 02:02"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-05T00:00:00+00:002025-03-06T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-05 06:00","2025-03-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,5,kWh/d,398802912,4,Provisionnal,"Brandov-OPAL (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 05:34"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-05T00:00:00+00:002025-03-06T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-03-05 06:00","2025-03-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,5,kWh/d,187023400,1,Provisionnal,"VIP Brandov","2025-04-11 02:02"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-03-06T00:00:00+00:002025-03-07T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-06 06:00","2025-03-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,3,6,kWh/d,380729072,4,Provisionnal,"Brandov-OPAL (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 05:34"
