id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-18T00:00:00+00:002022-07-19T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2022-07-18 06:00","2022-07-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,18,kWh/d,191201679,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:16"
"1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-19T00:00:00+00:002022-07-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2022-07-19 06:00","2022-07-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,19,kWh/d,146458727,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:34"
1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-19T00:00:00+00:002022-07-20T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2022-07-19 06:00","2022-07-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,19,kWh/d,153144497,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:16"
"1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-20T00:00:00+00:002022-07-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2022-07-20 06:00","2022-07-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,20,kWh/d,147391061,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:34"
1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-20T00:00:00+00:002022-07-21T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2022-07-20 06:00","2022-07-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,20,kWh/d,157453677,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:16"
"1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-21T00:00:00+00:002022-07-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2022-07-21 06:00","2022-07-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,21,kWh/d,144545360,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:34"
1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-21T00:00:00+00:002022-07-22T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2022-07-21 06:00","2022-07-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,21,kWh/d,163994255,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:16"
"1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-22T00:00:00+00:002022-07-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2022-07-22 06:00","2022-07-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,22,kWh/d,143838820,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:34"
1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-22T00:00:00+00:002022-07-23T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2022-07-22 06:00","2022-07-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,22,kWh/d,148223628,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:16"
"1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-23T00:00:00+00:002022-07-24T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2022-07-23 06:00","2022-07-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,23,kWh/d,154883895,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:34"
1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-23T00:00:00+00:002022-07-24T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2022-07-23 06:00","2022-07-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,23,kWh/d,158034737,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:16"
"1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-24T00:00:00+00:002022-07-25T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2022-07-24 06:00","2022-07-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,24,kWh/d,154361439,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:34"
1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-24T00:00:00+00:002022-07-25T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2022-07-24 06:00","2022-07-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,24,kWh/d,157340658,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:16"
"1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-25T00:00:00+00:002022-07-26T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2022-07-25 06:00","2022-07-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,25,kWh/d,151654816,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:34"
1AggregatesCZCZ---------CZ-TSO-0001exitStorage2022-07-25T00:00:00+00:002022-07-26T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2022-07-25 06:00","2022-07-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Storage,Storage,2022,7,25,kWh/d,145608592,3,Provisionnal,"UGS innogy (innogy Gas Storage)|UGS MND (MNG Gas Storage)|VGS Moravia","2022-08-09 10:16"
